transaction_id,customer_id,order_date,product_category,product_price,quantity,payment_method,country,discount_percent,shipping_days,customer_age,customer_gender,is_returned
T108185,C2794,2022/05/10,Clothing,197.74,5,Mobile Money,NIGERIA,16.58,14,70.0,Female,0
T108186,C1468,2023/05/12,Clothing,456.9,5,Bank Transfer,Kenya,17.03,14,31.0,Male,1
T108187,C1948,21-09-2022,Sports,97.73,4,Mobile Money,NIGERIA,22.74,7,,Female,1
T108188,C2629,28-11-2022,Clothing,297.95,4,Mobile Money,South Africa,28.1,13,18.0,Male,1
T108189,C2192,2023/12/21,Home,128.21,1,Cash,Kenya ,45.58,14,28.0,Female,1
T108190,C1318,04-08-2022,Clothing,211.74,1,Cash,Egypt,,10,63.0,Female,0
T108191,C1693,07-05-2023,Electronics,91.42,-2,Bank Transfer,Ghana,26.65,11,33.0,Female,1
T108192,C2258,09-04-2022,Sports,163.17,5,Card,Egypt,21.35,9,31.0,Male,0
T108193,C1031,2022/04/19,Home,212.79,3,,Nigeria,5.36,11,66.0,Female,0
T108194,C1939,2022/11/14,Electronics,471.09,3,Cash,Kenya ,47.82,14,,Male,0
T108195,C1659,2023/03/14,Sports,190.49,5,Card,ethiopia,36.5,11,41.0,Male,0
T108196,C2369,2023/10/02,Sports,307.91,2,Bank Transfer,Kenya ,43.34,6,39.0,Female,1
T108197,C1835,02-10-2023,Sports,172.49,5,Card,Nigeria,9.19,9,24.0,Female,1
T108198,C1108,2022/11/04,Sports,495.66,2,Bank Transfer,Nigeria,14.65,6,45.0,Female,1
T108199,C2560,24-01-2023,Electronics,224.32,5,Bank Transfer,NIGERIA,19.51,5,57.0,Female,0
T108200,C1269,2022/03/11,Sports,258.77,1,Bank Transfer,Kenya,9.03,14,19.0,Male,0
T108201,C1357,2022/12/01,Sports,167.61,2,Card,Ghana,46.38,7,42.0,Male,1
T108202,C2392,2023/06/20,Home,276.71,1,Card,S. Africa,21.38,8,68.0,Male,1
T108203,C1920,2022/08/20,Electronics,46.82,2,Mobile Money,NIGERIA,8.63,13,42.0,Female,1
T108204,C1642,2024/01/01,Clothing,193.66,1,Bank Transfer,Ethiopia,34.53,7,34.0,Female,1
T108205,C2935,2023/12/06,Sports,218.45,2,Cash,Kenya ,6.74,5,120.0,Female,1
T108206,C2566,04-07-2023,Home,453.02,1,Bank Transfer,Egypt,,11,36.0,Male,1
T108207,C1604,2022/06/26,Sports,122.85,5,Card,Ethiopia,23.32,11,39.0,Female,1
T108208,C2964,29-08-2023,Electronics,170.77,5,Card,South Africa,5.06,9,30.0,Female,0
T108209,C2425,2022/06/04,Electronics,137.49,2,Mobile Money,S. Africa,45.62,8,60.0,Female,0
T108210,C2283,2022/08/25,Sports,364.69,2,Card,NIGERIA,10.83,5,59.0,Male,0
T108211,C2659,2022/04/15,Home,45.65,1,Card,Egypt,33.67,3,59.0,Male,1
T108212,C2729,2022/11/05,Clothing,163.46,4,Cash,ethiopia,18.24,4,46.0,Male,1
T108213,C1449,06-01-2022,Clothing,442.88,4,Cash,ethiopia,46.62,9,58.0,Female,0
T108214,C2468,03-10-2022,Clothing,454.1,1,Bank Transfer,Egypt,45.3,5,44.0,Male,1
T108215,C2254,2022/08/14,Electronics,179.48,3,Bank Transfer,Ghana,1.09,5,36.0,Female,0
T108216,C1919,26-04-2022,Sports,67.04,2,Mobile Money,NIGERIA,40.38,12,63.0,Female,1
T108217,C2162,2022/08/04,Sports,166.13,4,Card,South Africa,41.62,5,28.0,Male,0
T108218,C2954,2023/10/26,Clothing,80.89,5,Bank Transfer,Kenya ,17.24,7,36.0,Male,0
T108219,C1785,2023/03/22,Electronics,300.57,1,Mobile Money,Ghana,48.32,7,26.0,Female,1
T108220,C1361,20-08-2022,Electronics,216.24,1,,S. Africa,29.34,2,57.0,Female,0
T108221,C2389,2023/11/01,Sports,418.07,4,Mobile Money,Nigeria,18.41,6,49.0,Female,1
T108222,C1177,2022/11/24,Sports,156.66,5,Cash,Nigeria,39.85,12,28.0,Male,1
T108223,C1413,23-06-2022,Sports,365.22,3,Mobile Money,Ethiopia,42.8,6,44.0,Female,0
T108224,C2635,2022/04/02,Sports,135.62,2,Bank Transfer,Kenya ,20.54,8,20.0,Female,0
T108225,C2234,2023/04/08,Home,495.15,1,Mobile Money,Ghana,44.61,12,47.0,Female,1
T108226,C2222,2023/07/22,Electronics,430.37,3,Cash,Kenya ,49.11,8,21.0,Female,1
T108227,C1302,04-08-2022,Electronics,476.94,4,Bank Transfer,S. Africa,45.11,2,61.0,Male,1
T108228,C2883,09-01-2022,Sports,233.17,3,,S. Africa,3.59,1,48.0,Male,0
T108229,C2429,2023/03/13,Clothing,284.55,1,Bank Transfer,S. Africa,5.32,13,62.0,Male,0
T108230,C2012,2022/05/17,Home,96.92,3,Cash,Ethiopia,27.32,14,27.0,Female,1
T108231,C1241,04-12-2022,Home,33.33,1,Bank Transfer,Egypt,13.74,2,,Female,1
T108232,C2395,2022/01/22,Home,438.91,4,Cash,Kenya ,21.32,6,36.0,Female,0
T108233,C1760,06-09-2023,Home,273.45,2,Bank Transfer,ethiopia,44.33,11,,Male,1
T108234,C2755,2023/06/09,Electronics,374.68,5,Cash,Ethiopia,49.51,6,30.0,Male,0
T108235,C2670,28-09-2022,Sports,281.08,4,Mobile Money,Nigeria,12.75,12,28.0,Male,0
T108236,C1488,18-12-2023,Electronics,27.85,5,Cash,South Africa,2.43,6,,Male,1
T108237,C1482,2022/11/18,Electronics,484.78,5,Cash,Nigeria,3.44,14,26.0,Male,0
T108238,C2848,2023/02/28,Clothing,231.74,4,Mobile Money,ethiopia,6.77,14,48.0,Female,1
T108239,C2069,22-07-2022,Home,428.98,5,Cash,Ethiopia,,8,27.0,Male,0
T108240,C2686,2023/08/08,Sports,476.08,3,Mobile Money,Nigeria,15.62,13,26.0,Male,1
T108241,C1374,2022/01/04,Electronics,435.96,3,Mobile Money,South Africa,15.82,13,57.0,Male,1
T108242,C2835,2023/03/22,Home,421.61,1,,NIGERIA,33.11,10,35.0,Female,1
T108243,C2152,2023/02/16,Sports,141.13,1,Card,Kenya ,21.25,7,32.0,Male,0
T108244,C2235,28-09-2023,Electronics,425.8,5,,Ethiopia,30.88,5,67.0,Female,0
T108245,C1893,20-04-2022,Clothing,58.99,1,Card,Nigeria,6.95,11,61.0,Male,1
T108246,C1982,2023/09/18,Electronics,47.82,2,Cash,Kenya,16.14,2,60.0,Male,0
T108247,C1117,2022/08/30,Electronics,395.25,2,Cash,NIGERIA,48.21,11,25.0,Female,1
T108248,C2058,10-07-2022,Sports,283.14,3,Card,Kenya,41.09,11,39.0,Male,1
T108249,C1067,2022/01/02,Clothing,435.15,2,Cash,Egypt,18.58,4,19.0,Female,0
T108250,C2979,2023/12/06,Electronics,441.51,2,Card,Nigeria,20.52,14,28.0,Male,0
T108251,C1203,2023/09/07,Electronics,428.82,3,Card,Nigeria,17.26,3,41.0,Female,0
T108252,C2189,10-05-2022,Electronics,375.21,1,Card,ethiopia,28.55,13,120.0,Female,0
T108253,C2020,2022/08/23,Sports,87.11,2,Cash,ethiopia,23.02,5,66.0,Female,1
T108254,C2913,2023/06/13,Sports,247.95,4,Mobile Money,Egypt,40.49,10,65.0,Male,0
T108255,C2593,18-09-2023,Sports,401.94,1,Cash,Kenya ,,2,29.0,Male,1
T108256,C1395,2023/10/23,Sports,49.76,2,,Nigeria,12.4,2,53.0,Male,1
T108257,C2990,13-07-2023,Clothing,453.92,4,Card,Ghana,43.44,3,55.0,Male,0
T108258,C2063,21-11-2023,Home,101.43,4,Cash,South Africa,27.03,3,44.0,Female,0
T108259,C2665,2022/10/24,Electronics,422.57,1,,Ghana,4.31,12,43.0,Female,1
T108260,C2983,2023/06/03,Home,467.97,1,Card,Ethiopia,33.96,14,,Female,1
T108261,C2065,2023/07/04,Clothing,180.53,1,Mobile Money,Ethiopia,34.66,4,56.0,Male,0
T108262,C2115,2023/12/26,Clothing,28.16,5,Mobile Money,Kenya ,47.46,1,45.0,Female,0
T108263,C1573,2023/10/31,Clothing,102.66,5,Mobile Money,ethiopia,15.81,6,54.0,Male,0
T108264,C1157,2023/12/16,Clothing,194.45,2,Cash,Kenya,2.31,13,54.0,Male,1
T108265,C2781,2022/08/12,Clothing,19.63,3,Card,NIGERIA,18.65,12,51.0,Male,1
T108266,C1553,2022/01/29,Electronics,281.32,2,Card,Egypt,4.2,13,22.0,Female,0
T108267,C1386,2022/11/19,Home,452.38,3,Mobile Money,Kenya ,,4,36.0,Female,0
T108268,C2235,01-06-2023,Home,328.6,2,Cash,NIGERIA,8.74,12,54.0,Female,1
T108269,C2355,22-03-2022,Electronics,120.01,-5,Cash,Nigeria,40.77,7,30.0,Female,1
T108270,C1893,11-09-2023,Home,45.33,4,Cash,NIGERIA,1.9,10,39.0,Female,0
T108271,C1565,2023/06/24,Clothing,18030.25,5,Bank Transfer,Nigeria,45.54,4,47.0,Male,0
T108272,C1261,2022/07/08,Sports,332.38,2,Mobile Money,Ethiopia,0.74,2,19.0,Male,0
T108273,C1040,2022/11/28,Clothing,146.68,1,Mobile Money,Ghana,3.46,2,32.0,Male,1
T108274,C1745,14-10-2022,Clothing,244.5,3,Card,Kenya,29.32,12,36.0,Female,0
T108275,C2088,2023/01/12,Sports,16390.91,2,Bank Transfer,Ethiopia,7.91,13,5.0,Male,0
T108276,C2502,2022/07/07,Home,285.82,4,Card,Nigeria,44.67,2,58.0,Male,0
T108277,C1031,19-07-2022,Sports,70.85,3,Mobile Money,NIGERIA,39.23,9,51.0,Female,0
T108278,C1383,30-10-2022,Clothing,348.1,5,Card,Nigeria,1.72,13,54.0,Male,1
T108279,C1054,2023/05/26,Sports,271.42,3,Card,ethiopia,27.95,9,48.0,Male,1
T108280,C1514,2022/07/09,Sports,468.24,4,Bank Transfer,Kenya ,6.09,6,69.0,Female,1
T108281,C1877,12-04-2022,Home,264.52,2,Bank Transfer,Ghana,4.1,12,53.0,Female,0
T108282,C2093,2023/11/21,Sports,64.7,1,Mobile Money,Ethiopia,42.31,5,41.0,Female,0
T108283,C2808,2022/10/28,Home,42.2,5,Card,Kenya,,2,68.0,Male,0
T108284,C2338,2023/03/13,Electronics,317.57,3,Cash,Kenya ,48.42,4,42.0,Female,0
T108285,C2863,26-05-2022,Home,388.99,1,Bank Transfer,NIGERIA,17.1,8,39.0,Male,0
T108286,C2450,21-08-2023,Sports,395.43,1,Cash,Kenya,27.05,13,63.0,Female,0
T108287,C1542,2023/07/07,Electronics,279.33,2,Cash,Ethiopia,2.08,7,37.0,Female,1
T108288,C2963,03-07-2022,Sports,5.96,3,Mobile Money,Kenya,48.09,9,26.0,Male,1
T108289,C2143,2022/05/31,Home,401.7,4,Bank Transfer,Ethiopia,20.46,7,52.0,Female,0
T108290,C1211,25-01-2022,Home,499.56,4,,Ghana,46.61,10,33.0,Female,1
T108291,C1837,07-01-2023,Electronics,80.52,5,Bank Transfer,ethiopia,2.24,4,63.0,Female,1
T108292,C2596,26-10-2023,Home,248.7,2,Cash,Ghana,1.52,13,28.0,Female,0
T108293,C1047,2023/07/12,Clothing,460.87,4,Card,NIGERIA,40.57,5,65.0,Female,1
T108294,C1073,2023/03/04,Electronics,314.11,3,Cash,Kenya ,25.79,3,31.0,Female,1
T108295,C1473,31-03-2022,Electronics,91.41,5,Cash,Egypt,41.63,12,49.0,Female,1
T108296,C1751,2023/07/13,Home,182.06,1,Card,South Africa,20.87,14,53.0,Female,0
T108297,C1245,2022/02/01,Electronics,169.2,2,Mobile Money,ethiopia,22.08,1,48.0,Female,0
T108298,C2605,2023/08/08,Clothing,497.92,1,Card,Ethiopia,0.63,14,30.0,Female,1
T108299,C1205,03-07-2022,Home,110.66,3,Bank Transfer,ethiopia,30.8,3,61.0,Female,0
T108300,C1013,2022/11/30,Sports,109.24,5,Bank Transfer,S. Africa,3.58,5,57.0,Male,0
T108301,C2758,2023/03/31,Home,488.45,1,Mobile Money,Kenya ,5.38,2,43.0,Male,0
T108302,C2457,14-02-2022,Sports,390.63,5,Bank Transfer,Egypt,48.68,2,44.0,Female,0
T108303,C1811,2023/10/09,Clothing,71.57,1,Bank Transfer,South Africa,40.04,6,34.0,Female,1
T108304,C1583,13-06-2023,Sports,100.83,5,Card,S. Africa,21.77,14,28.0,Male,1
T108305,C1400,05-07-2023,Home,50.47,3,Card,S. Africa,28.54,8,56.0,Female,1
T108306,C1849,2022/02/27,Clothing,396.0,1,Mobile Money,Ethiopia,22.41,3,40.0,Female,1
T108307,C1613,05-04-2022,Clothing,169.91,4,Bank Transfer,Nigeria,22.94,5,35.0,Male,0
T108308,C2575,2022/12/17,Sports,211.56,3,Bank Transfer,ethiopia,0.02,5,57.0,Female,0
T108309,C1097,2022/02/11,Electronics,425.63,1,Mobile Money,Nigeria,44.78,9,50.0,Female,1
T108310,C2191,24-09-2023,Sports,161.52,2,Mobile Money,Nigeria,14.52,1,,Female,0
T108311,C2439,2022/05/16,Electronics,383.22,2,Cash,Ghana,42.74,5,20.0,Male,0
T108312,C1359,2023/01/19,Electronics,400.32,5,Bank Transfer,Ghana,34.72,6,30.0,Female,0
T108313,C2798,2023/04/28,Clothing,35.76,4,Mobile Money,South Africa,18.0,2,41.0,Female,1
T108314,C2271,05-05-2022,Sports,347.28,3,Bank Transfer,Ghana,28.82,8,35.0,Male,1
T108315,C1054,25-02-2022,Electronics,423.46,2,Bank Transfer,Ghana,45.38,11,44.0,Male,1
T108316,C2457,23-05-2022,Clothing,262.13,5,Bank Transfer,Kenya ,29.0,7,53.0,Female,1
T108317,C1017,2023/01/21,Clothing,483.1,5,Mobile Money,Nigeria,49.34,10,70.0,Male,1
T108318,C1206,2022/12/09,Clothing,375.02,3,,Ghana,3.18,4,63.0,Male,0
T108319,C2248,09-12-2023,Clothing,494.19,3,Card,Kenya ,,2,44.0,Male,0
T108320,C2055,2022/09/07,Sports,425.24,5,Cash,Ethiopia,21.13,3,26.0,Male,1
T108321,C2171,2023/08/31,Home,24.03,5,Cash,South Africa,13.93,5,22.0,Female,0
T108322,C1094,2022/05/14,Electronics,279.64,3,Bank Transfer,Kenya ,19.2,13,120.0,Female,1
T108323,C2007,20-11-2022,Electronics,345.88,5,Mobile Money,Ethiopia,41.34,7,25.0,Female,0
T108324,C2171,2023/05/16,Clothing,114.59,2,Bank Transfer,South Africa,14.3,6,69.0,Male,1
T108325,C2794,05-07-2022,Clothing,412.87,1,Bank Transfer,ethiopia,22.93,14,,Female,0
T108326,C1334,2022/01/20,Sports,103.68,4,Bank Transfer,S. Africa,24.9,5,21.0,Male,1
T108327,C1578,2022/02/05,Electronics,293.18,5,Card,Kenya ,,14,34.0,Male,0
T108328,C1636,2022/08/28,Electronics,169.24,3,Mobile Money,S. Africa,29.91,12,27.0,Male,1
T108329,C1223,2022/07/01,Electronics,87.26,4,Bank Transfer,Nigeria,20.05,5,54.0,Female,1
T108330,C1013,08-02-2023,Electronics,49.32,2,Mobile Money,Nigeria,34.2,8,55.0,Female,0
T108331,C1298,15-06-2023,Electronics,130.09,1,Bank Transfer,Kenya,33.9,10,38.0,Female,1
T108332,C1637,2022/11/13,Clothing,229.72,4,Cash,South Africa,43.81,13,59.0,Male,0
T108333,C1598,2023/07/22,Clothing,112.73,4,Mobile Money,Ghana,23.49,1,24.0,Male,0
T108334,C2239,2022/01/01,Clothing,278.1,4,Card,Kenya ,38.77,13,42.0,Female,0
T108335,C1361,2023/07/24,Clothing,387.24,5,,NIGERIA,23.29,10,37.0,Male,0
T108336,C2958,2022/07/10,Clothing,17629.83,1,Mobile Money,S. Africa,44.85,7,45.0,Male,0
T108337,C2792,2022/06/04,Sports,107.21,3,Bank Transfer,S. Africa,20.92,11,42.0,Female,0
T108338,C1901,2022/01/02,Electronics,199.71,3,Card,ethiopia,11.33,5,120.0,Female,1
T108339,C1383,2022/03/18,Home,267.29,4,Mobile Money,S. Africa,,5,30.0,Male,1
T108340,C1217,2022/04/02,Sports,164.48,3,Card,Kenya ,34.65,5,25.0,Female,1
T108341,C2986,10-02-2022,Clothing,454.99,5,Bank Transfer,S. Africa,2.82,9,35.0,Male,1
T108342,C1882,26-04-2023,Home,9909.82,2,Mobile Money,Ghana,11.17,12,44.0,Male,1
T108343,C2257,2022/06/08,Clothing,274.75,2,Bank Transfer,Kenya ,5.57,4,,Male,0
T108344,C2263,2023/05/20,Electronics,80.0,5,Cash,S. Africa,0.49,8,45.0,Male,1
T108345,C2811,26-06-2022,Home,19.91,2,Card,Kenya ,41.49,9,47.0,Male,1
T108346,C1466,2023/12/29,Home,472.5,1,,Ethiopia,16.26,3,31.0,Male,1
T108347,C1013,05-06-2022,Electronics,286.07,2,Card,Kenya,30.93,10,52.0,Male,1
T108348,C2870,2023/05/15,Clothing,90.03,3,Cash,Kenya,38.56,8,47.0,Female,0
T108349,C1534,2023/09/05,Electronics,16.51,3,Mobile Money,Ghana,46.06,3,67.0,Female,1
T108350,C2040,2022/03/08,Electronics,328.24,1,,NIGERIA,40.37,10,53.0,Male,0
T108351,C2924,2022/06/04,Electronics,100.11,2,Bank Transfer,S. Africa,23.87,5,27.0,Female,1
T108352,C2164,2022/02/27,Home,216.83,2,Bank Transfer,S. Africa,21.12,7,66.0,Male,1
T108353,C1149,2022/10/22,Home,408.22,3,Bank Transfer,Nigeria,37.25,8,55.0,Female,1
T108354,C1281,15-11-2022,Sports,413.41,5,Card,Ethiopia,40.06,4,28.0,Female,0
T108355,C1591,2023/02/03,Clothing,19417.38,2,Cash,ethiopia,30.97,7,62.0,Male,1
T108356,C2637,2023/01/21,Clothing,279.81,3,Card,ethiopia,49.0,2,32.0,Female,0
T108357,C1650,2022/10/01,Sports,351.29,5,,Kenya,38.0,11,54.0,Male,0
T108358,C2568,2023/02/01,Sports,208.15,2,Mobile Money,Egypt,20.16,12,51.0,Male,0
T108359,C1338,2022/10/18,Home,81.99,4,Card,Egypt,0.99,6,64.0,Female,1
T108360,C2360,11-02-2023,Electronics,346.13,5,Mobile Money,NIGERIA,23.35,14,68.0,Male,0
T108361,C1269,2023/06/05,Home,100.96,2,Mobile Money,Ethiopia,39.77,13,58.0,Male,1
T108362,C1436,17-06-2023,Home,15910.64,1,Bank Transfer,Kenya,28.1,5,65.0,Male,0
T108363,C2977,2023/09/18,Sports,298.85,3,Card,Kenya,2.9,7,33.0,Male,1
T108364,C2050,08-07-2023,Clothing,459.74,4,Mobile Money,Ethiopia,3.12,12,70.0,Male,0
T108365,C1140,2022/04/03,Sports,406.28,2,Card,S. Africa,36.4,8,66.0,Female,0
T108366,C1963,2022/05/12,Clothing,479.67,3,Cash,ethiopia,2.14,10,,Male,0
T108367,C2032,26-11-2023,Home,412.82,5,Bank Transfer,Kenya,10.14,5,69.0,Male,1
T108368,C1062,03-02-2022,Electronics,406.27,-1,Mobile Money,South Africa,42.53,2,60.0,Male,0
T108369,C1800,11-11-2022,Sports,336.24,2,Mobile Money,S. Africa,27.56,9,32.0,Male,1
T108370,C2494,2023/12/21,Electronics,245.25,1,Card,Kenya,0.85,8,33.0,Female,0
T108371,C2353,07-03-2023,Sports,239.9,3,Cash,NIGERIA,24.57,7,35.0,Female,1
T108372,C1642,2023/10/18,Sports,238.1,1,Card,Ethiopia,19.14,11,56.0,Female,0
T108373,C1172,06-02-2022,Home,67.54,5,Mobile Money,Kenya,21.7,6,63.0,Male,1
T108374,C2738,2023/12/01,Home,199.33,3,,Kenya,5.44,3,30.0,Male,1
T108375,C1656,2023/10/14,Sports,307.64,4,Card,NIGERIA,,5,35.0,Female,1
T108376,C1179,04-01-2022,Home,122.76,5,Mobile Money,Ghana,1.82,5,29.0,Male,0
T108377,C2830,12-10-2023,Sports,162.75,4,Mobile Money,Nigeria,19.55,5,64.0,Male,0
T108378,C2182,2023/02/17,Clothing,239.43,1,Cash,Kenya ,10.38,7,41.0,Male,1
T108379,C1892,2023/04/15,Clothing,42.31,3,Mobile Money,Nigeria,26.26,10,39.0,Female,0
T108380,C1598,27-01-2023,Home,235.23,2,Cash,Ethiopia,11.16,12,67.0,Male,0
T108381,C2053,2022/07/04,Sports,433.29,5,Card,South Africa,9.79,14,29.0,Female,1
T108382,C1433,2022/02/26,Electronics,166.3,1,Card,Kenya ,8.74,1,43.0,Female,1
T108383,C1311,2023/12/31,Sports,272.41,5,Card,Ethiopia,43.53,10,53.0,Female,0
T108384,C2742,2022/10/26,Sports,41.8,5,Cash,Kenya,20.48,8,42.0,Female,1
T108385,C1555,11-12-2023,Sports,211.85,3,Cash,Kenya,9.13,7,57.0,Female,1
T108386,C1882,2023/10/11,Clothing,435.64,5,Mobile Money,South Africa,14.32,11,20.0,Female,1
T108387,C1570,2022/02/27,Home,475.44,5,Card,Kenya,36.98,9,,Male,0
T108388,C1506,2023/10/24,Home,445.38,2,Cash,Egypt,12.3,4,62.0,Female,1
T108389,C1793,2023/11/30,Electronics,319.21,5,Cash,Kenya ,35.53,10,25.0,Male,0
T108390,C1830,2022/03/19,Home,413.54,3,Bank Transfer,ethiopia,27.72,3,41.0,Female,1
T108391,C1327,2023/06/11,Home,260.0,4,Bank Transfer,ethiopia,16.97,1,58.0,Male,1
T108392,C2829,2023/03/23,Home,294.35,1,Card,Kenya ,20.1,8,41.0,Female,0
T108393,C1851,2022/10/17,Electronics,381.05,5,Card,South Africa,24.4,11,70.0,Male,1
T108394,C2188,13-04-2022,Home,360.55,2,Cash,Ghana,20.61,4,20.0,Female,1
T108395,C1655,2022/04/23,Home,193.77,2,Bank Transfer,Ethiopia,,9,36.0,Female,1
T108396,C2535,09-05-2022,Home,426.31,-1,Mobile Money,S. Africa,19.36,4,46.0,Male,0
T108397,C2545,2023/10/24,Home,491.7,1,Bank Transfer,Egypt,47.93,7,61.0,Male,1
T108398,C2897,15-08-2022,Electronics,106.32,1,Mobile Money,ethiopia,8.13,3,68.0,Male,0
T108399,C2880,2022/11/04,Sports,459.82,5,Card,Ghana,38.45,6,42.0,Male,1
T108400,C2717,2023/03/10,Home,307.63,4,Card,Egypt,30.26,13,,Male,1
T108401,C1218,17-03-2022,Sports,482.66,3,Mobile Money,S. Africa,3.08,9,65.0,Male,0
T108402,C2201,2022/09/30,Clothing,27.76,3,Bank Transfer,Kenya ,39.75,1,46.0,Female,1
T108403,C1400,2023/02/04,Electronics,370.65,5,Card,Nigeria,34.93,9,58.0,Male,0
T108404,C1655,2022/08/23,Home,450.84,1,Bank Transfer,Kenya,34.81,7,63.0,Male,0
T108405,C2094,23-03-2022,Sports,215.93,3,Cash,Kenya,12.07,2,26.0,Male,0
T108406,C1345,14-12-2022,Sports,458.02,4,Bank Transfer,Kenya,11.6,6,49.0,Female,0
T108407,C1174,14-08-2022,Electronics,72.66,3,Mobile Money,Kenya ,,7,50.0,Male,0
T108408,C1953,2022/01/19,Sports,304.5,2,Cash,South Africa,0.68,9,46.0,Male,0
T108409,C2171,2022/03/03,Clothing,278.16,1,Mobile Money,Kenya,22.67,7,63.0,Female,1
T108410,C1407,13-12-2023,Home,247.03,2,Cash,Ethiopia,15.92,10,,Female,1
T108411,C1933,2022/05/14,Electronics,48.4,4,Mobile Money,Kenya ,29.62,8,66.0,Male,0
T108412,C2187,29-06-2023,Electronics,337.74,5,Bank Transfer,ethiopia,22.8,1,35.0,Male,1
T108413,C1541,2022/05/10,Sports,494.18,3,Cash,Kenya,20.85,2,61.0,Female,0
T108414,C2654,2023/10/13,Electronics,451.08,2,Cash,Nigeria,38.08,2,53.0,Male,1
T108415,C1870,2023/05/05,Clothing,7.84,5,Cash,Ethiopia,49.93,5,22.0,Female,1
T108416,C2184,2023/01/22,Electronics,113.81,1,Mobile Money,Egypt,44.91,6,35.0,Male,0
T108417,C1839,01-01-2022,Clothing,24.69,5,Card,Ghana,40.06,7,56.0,Female,0
T108418,C2007,12-11-2023,Electronics,130.82,5,Mobile Money,ethiopia,15.62,4,49.0,Female,1
T108419,C2227,17-02-2022,Home,361.89,4,Card,NIGERIA,21.75,6,35.0,Male,0
T108420,C1586,2023/07/01,Clothing,496.14,4,Mobile Money,Ghana,35.3,9,61.0,Female,0
T108421,C2392,2022/01/01,Electronics,112.11,5,Cash,ethiopia,11.52,4,51.0,Female,0
T108422,C1406,2022/02/14,Clothing,45.61,3,Card,Ghana,30.23,6,65.0,Female,0
T108423,C1249,2023/12/01,Electronics,418.91,1,Bank Transfer,ethiopia,1.75,11,55.0,Female,0
T108424,C1777,2022/05/16,Home,473.65,2,Mobile Money,South Africa,3.36,11,24.0,Male,0
T108425,C1966,10-10-2022,Home,226.97,5,Bank Transfer,ethiopia,35.36,2,65.0,Male,0
T108426,C2900,2023/02/16,Home,219.59,5,,South Africa,38.18,11,59.0,Male,0
T108427,C2323,02-11-2022,Clothing,455.61,2,Cash,South Africa,41.74,11,45.0,Female,0
T108428,C2824,2022/01/21,Sports,156.86,3,Card,Ghana,37.67,12,28.0,Male,1
T108429,C1046,01-11-2023,Clothing,353.0,5,Cash,South Africa,34.99,9,120.0,Male,0
T108430,C2224,2023/06/26,Electronics,187.73,4,Cash,Kenya,22.07,10,69.0,Male,1
T108431,C2136,15-08-2022,Sports,498.58,1,Mobile Money,NIGERIA,14.16,10,70.0,Male,1
T108432,C2836,2023/01/03,Electronics,312.88,4,Card,ethiopia,25.97,5,60.0,Female,1
T108433,C1109,2023/08/26,Clothing,390.29,2,Bank Transfer,South Africa,31.58,9,23.0,Female,0
T108434,C2667,28-12-2022,Electronics,100.61,4,Mobile Money,ethiopia,8.95,10,50.0,Female,1
T108435,C1863,12-08-2023,Home,210.31,4,,NIGERIA,,14,54.0,Female,1
T108436,C1986,2022/09/28,Clothing,467.62,3,Card,Kenya,36.3,7,55.0,Female,1
T108437,C1206,25-06-2022,Clothing,20.54,2,Card,ethiopia,45.32,2,,Male,1
T108438,C2366,2022/06/17,Home,436.41,-2,Bank Transfer,Kenya,15.2,1,120.0,Female,1
T108439,C1856,06-05-2022,Clothing,251.57,4,Bank Transfer,Ethiopia,27.51,10,5.0,Male,0
T108440,C2951,04-03-2022,Sports,351.51,2,Mobile Money,Nigeria,29.2,11,35.0,Female,1
T108441,C2274,2023/08/09,Sports,490.52,3,Cash,Kenya,18.01,10,5.0,Male,0
T108442,C2885,17-07-2023,Home,415.67,4,Mobile Money,S. Africa,11.47,8,68.0,Female,0
T108443,C1988,2023/08/15,Sports,398.47,1,Card,NIGERIA,24.69,11,23.0,Female,0
T108444,C2658,2023/07/06,Electronics,436.13,2,Mobile Money,NIGERIA,48.22,5,66.0,Female,1
T108445,C2616,21-01-2023,Sports,146.31,3,,NIGERIA,30.77,9,40.0,Male,0
T108446,C1720,23-10-2023,Clothing,177.71,1,Cash,Ethiopia,20.82,11,18.0,Male,0
T108447,C2796,16-04-2023,Clothing,389.47,5,Cash,NIGERIA,6.31,2,21.0,Male,1
T108448,C1689,2022/09/29,Electronics,248.41,3,Cash,South Africa,16.59,11,36.0,Female,1
T108449,C1426,2023/06/18,Home,384.66,4,Mobile Money,S. Africa,5.78,14,31.0,Male,1
T108450,C2007,2023/12/07,Electronics,66.55,1,Bank Transfer,Ethiopia,44.07,7,48.0,Male,0
T108451,C1442,2023/12/03,Clothing,90.51,3,Bank Transfer,S. Africa,22.03,11,34.0,Male,1
T108452,C1081,2023/08/13,Home,451.53,1,Card,S. Africa,17.72,6,36.0,Male,1
T108453,C2425,2022/05/10,Sports,100.52,4,Mobile Money,Egypt,19.44,2,65.0,Female,1
T108454,C1374,2022/11/30,Clothing,462.54,2,Bank Transfer,Nigeria,30.25,11,56.0,Female,1
T108455,C2924,2023/05/15,Sports,181.61,4,Card,Nigeria,36.59,12,22.0,Male,0
T108456,C2714,2023/08/22,Home,482.74,4,Bank Transfer,South Africa,8.01,4,34.0,Male,1
